entity name,remitter_volume,remitter_value,beneficiary_volume,beneficiary_value,avg_remitter_ticket,avg_beneficiary_ticket,total_volume,avg_ticket,bank_segment
the lunawada peoples cooperative bank,1.11978,27.953662451,1.04924,40.309139446,24.963530739073747,38.41746354122985,2.1690199999999997,31.6904971401518,Universal Bank
the madanapalle co operative town bank,0.0,0.0,0.0001,0.0933094,,933.0939999999999,0.0001,,Niche / Regional Bank
the magadh central cooperative bank ltd gaya,6e-05,0.030612748,0.0,0.0,510.2124666666666,,6e-05,,Niche / Regional Bank
the mahabaleshwar urban coop bank,0.00057,0.5216919,0.00108,0.3715567,915.2489473684211,344.0339814814815,0.00165,629.6414644249513,Niche / Regional Bank
the mahanagar coop bank,0.32956,172.0445476,0.57195,251.515871,522.0431715013957,439.75150100533267,0.90151,480.8973362533642,Universal Bank
the maharaja cooperative urban bank,0.00135,3.36322441,0.00532,3.535268,2491.277340740741,664.5240601503759,0.006670000000000001,1577.9007004455584,Niche / Regional Bank
the maharashtra mantralaya and allied offices co operative bank,2.30244,40.076392725,0.76363,51.627060821,17.40605302418304,67.60742875607296,3.06607,42.506740890128,Universal Bank
the maharashtra state,38.98293,470.61215738,17.163069999999998,534.08821459,12.072262330717571,31.1184545999055,56.146,21.595358465311534,Universal Bank
the mahaveer co operative bank,3.3991000000000002,61.306181662,2.23244,72.056767093,18.036004136977436,32.277134925462725,5.63154,25.15656953122008,Universal Bank
the mahendergarh central,0.00061,0.575832436,0.00247,1.64637245,943.9876,666.5475506072875,0.00308,805.2675753036438,Niche / Regional Bank
the mahesh urban co op bank ltd parli,0.0,0.0,0.0015,0.7135986,,475.7324,0.0015,,Niche / Regional Bank
the mahila urban co op bank ltd gondia,0.00307,2.185448419,0.00387,1.6916253,711.8724491856678,437.11248062015505,0.00694,574.4924649029115,Niche / Regional Bank
the mahudha nagarik sahakari bank ltd mahudha,0.00049,0.06513378,7e-05,0.26,132.92608163265308,3714.2857142857147,0.00056,1923.605897959184,Niche / Regional Bank
the makarpura industrial estate coop bank,1.59659,29.931426247,0.91454,27.268499438,18.747096153051192,29.816628510508014,2.51113,24.281862331779603,Universal Bank
the malad sahakari,32.03198,433.10432057,16.61515,381.53577994,13.520997470964957,22.96312581830438,48.64713,18.242061644634667,Universal Bank
the malad sahakari bank,0.05626,26.45072246,0.12503,33.5684044,470.15148346960547,268.4827993281612,0.18129,369.31714139888334,Universal Bank
the malappuram district cooperative bank,0.00925,21.62202514,0.02337,18.1669315,2337.5162313513515,777.3612109542149,0.032619999999999996,1557.4387211527833,Corporate Bank
the malegaon merchants co operative bank,9.20051,182.303752425,4.83281,171.258574281,19.814526849598554,35.43664540526112,14.03332,27.625586127429834,Universal Bank
the malleswaram coop bank,0.00617,13.04487959,0.00596,5.91337475,2114.243045380875,992.1769714765101,0.01213,1553.2100084286926,Corporate Bank
the malpur nagrik sahakari bank,0.0019500000000000001,1.50286107,0.00357,1.563254,770.6979846153846,437.8862745098039,0.00552,604.2921295625943,Niche / Regional Bank
the mandi urban co operative bank ltd mandi,0.00024,0.0722346,0.00277,0.3284483,300.97749999999996,118.57339350180507,0.00301,209.77544675090252,Niche / Regional Bank
the mandvi mercantile coop bank,0.00527,2.44136632,0.01567,4.2370641,463.25736622390895,270.39336949585197,0.02094,366.82536785988043,Niche / Regional Bank
the mandvi nagrik sahakari bank,4.18214,77.597759912,2.26246,72.14494457800001,18.554558171653746,31.887832084545146,6.4446,25.221195128099446,Universal Bank
the mangaldai nagar sambai bank,0.0,0.0,0.00026,0.5934234,,2282.3976923076925,0.00026,,Niche / Regional Bank
the mangalore catholic cooperative bank,0.01033,10.68930461,0.01623,9.807852937,1034.7826340755082,604.3039394331485,0.02656,819.5432867543284,Corporate Bank
the manipur state co operative bank,0.00067,1.579879121,0.00167,23.71524944,2358.02853880597,14200.748167664671,0.00234,8279.388353235321,Niche / Regional Bank
the manipur womens co operative bank,5e-05,0.0328998,0.00051,1.3104609,657.996,2569.531176470588,0.0005600000000000001,1613.763588235294,Niche / Regional Bank
the manjeri co operative urban bank,0.0,0.0,0.0147,6.8178608,,463.8000544217687,0.0147,,Niche / Regional Bank
the mansa central coop bank,0.00616,7.367709822,0.00881,10.496290525000001,1196.0567892857143,1191.4064160045405,0.01497,1193.7316026451274,Niche / Regional Bank
the maratha cooperative bank ltd karnataka,0.0182,10.963080423000001,0.021249999999999998,11.127432500000001,602.3670562087913,523.6438823529413,0.03945,563.0054692808662,Universal Bank
the mattancherry mahajanik cooperative urban,0.0,0.0,0.00075,0.362075236,,482.7669813333334,0.00075,,Niche / Regional Bank
the mattancherry sarvajanik coop bank,0.03701,0.4538181,0.028470000000000002,1.9657258,12.26203998919211,69.04551457674745,0.06548000000000001,40.65377728296978,Retail Bank
the mayani urban co op bank ltd mayani,0.00033,0.4416028,0.00128,0.7416213,1338.190303030303,579.391640625,0.00161,958.7909718276516,Niche / Regional Bank
the mayubhanj central,0.00018,0.1727848,0.00038,0.3821574,959.9155555555554,1005.6773684210525,0.0005600000000000001,982.7964619883039,Niche / Regional Bank
the meghalaya cooperative apex bank,81.44367,891.85654497,44.26977,774.7681356100001,10.950593765850678,17.50106530054256,125.71343999999999,14.22582953319662,Universal Bank
the mehmadabad urban peoples co op bank,0.00434,2.941652011,0.00556,2.5337851,677.8000025345622,455.71674460431655,0.009899999999999999,566.7583735694393,Niche / Regional Bank
the mehsana district central co op bank,98.25844,1044.535461856,26.52988,650.298033643,10.63049099757741,24.511910104493502,124.78832,17.571200551035457,Universal Bank
the mehsana jilla panchayat karmachari coop,0.0016,2.025469669,0.00078,1.1340352,1265.918543125,1453.8912820512821,0.00238,1359.904912588141,Niche / Regional Bank
the mehsana nagarik sahakari,3.72605,109.456860879,2.01,107.456062576,29.376111667583636,53.46072764975125,5.73605,41.418419658667446,Universal Bank
the merchants liberal co operative bank,0.0,0.0,0.00723,2.912273961,,402.80414398340247,0.00723,,Niche / Regional Bank
the merchants liberal cooperative bank ltd gadag,0.5593,16.149763775,0.37643,20.022348156,28.874957580904702,53.19009684669128,0.93573,41.03252721379799,Universal Bank
the merchants souharda sahakara bank n,0.007,8.158265065,0.0062,3.95753,1165.4664378571429,638.3112903225807,0.0132,901.8888640898617,Niche / Regional Bank
the merchants souharda sahakara bank ni chitadurga,6.37878,122.162770442,3.67078,106.969215941,19.151431847782806,29.140731926457047,10.04956,24.146081887119927,Universal Bank
the merchants urban co operative bank,0.0,0.0,0.00141,0.368306993,,261.21063333333336,0.00141,,Niche / Regional Bank
the mettupalayam cooperative urban bank,0.0,0.0,3e-05,0.054,,1800.0,3e-05,,Niche / Regional Bank
the midnapore peoples cooperative bank,0.0,0.0,0.0006,0.397625742,,662.7095700000001,0.0006,,Niche / Regional Bank
the modasa nagarik sahakari,4.42159,87.266226944,2.84906,99.304407462,19.736390516533643,34.85514782489663,7.27065,27.29576917071514,Universal Bank
the modasa nagrik sahakari bank,0.01981,14.64442675,0.04321,20.93317788,739.2441569914184,484.4521610738255,0.06301999999999999,611.848159032622,Universal Bank
the model coop bank,0.11845,58.36776138,0.24875,82.34100966,492.7628651751794,331.01913431155776,0.36719999999999997,411.8909997433686,Universal Bank
the modern coop bank ltdchalisgaon,0.0,0.0,0.00394,1.102783924,,279.8943969543147,0.00394,,Niche / Regional Bank
the moga central co operative bank,0.00279,6.380387841999999,0.00336,3.785865846,2286.8773627240143,1126.7457875,0.00615,1706.8115751120072,Niche / Regional Bank
the mudalagi cooperative bank ltd mudalagi,1.16593,26.714285906,0.69027,24.2031669,22.912426908991108,35.06333304359163,1.8561999999999999,28.98787997629137,Universal Bank
the mugberia central co op bank,0.00325,3.254183907,0.00682,3.409083525,1001.287356,499.86561950146626,0.010069999999999999,750.5764877507331,Niche / Regional Bank
the mulgund urban souharda co operative bank,0.00108,1.043408497,0.00119,0.601968241,966.1189787037036,505.8556647058823,0.0022700000000000003,735.987321704793,Niche / Regional Bank
the mumbai mahanagarpalika shikshan vibhag sahakari bank,1.22228,14.128083092,0.25246,7.669492246,11.558794295906011,30.37903923789907,1.4747400000000002,20.96891676690254,Universal Bank
the muncipal coopbank,0.01466,24.23401104,0.08055,75.09733243,1653.0703301500682,932.3070444444444,0.09520999999999999,1292.6886872972564,Universal Bank
the municipal cooperative bank,292.61195,3497.5348816,46.83185,1319.98902363,11.952809451562045,28.18571172460622,339.4438,20.069260588084134,Universal Bank
the muslim coop bank,0.0,0.0,0.00361,1.5771481,,436.88313019390586,0.00361,,Niche / Regional Bank
the muslim cooperative bank ltd pune,67.74804,939.63098719,35.63707,922.3039187,13.869493304750957,25.880464322684215,103.38511,19.874978813717586,Universal Bank
the muvattupuzha urban,2.22004,36.761923976,1.14892,48.462159414,16.559126851768436,42.18062129129966,3.36896,29.36987407153405,Universal Bank
the muvattupuzha urban cooperative bank,0.0,0.0,0.00262,1.4068291,,536.9576717557252,0.00262,,Niche / Regional Bank
the muzaffarpur central coop bank,9e-05,0.094132515,0.00014,0.0706232,1045.9168333333332,504.4514285714286,0.00023,775.1841309523809,Niche / Regional Bank
the mysore chamarajanagar dccb,0.0,0.0,0.01222,28.01818322,,2292.8136841243863,0.01222,,Niche / Regional Bank
the mysore chamarajanagar dist coop cen bank,0.25132,5.26914,0.11083000000000001,5.604719299999999,20.965860257838614,50.57041685464223,0.36214999999999997,35.76813855624042,Retail Bank
the mysore merchants,0.0,0.0,0.02996,17.72188064,,591.5180453938584,0.02996,,Niche / Regional Bank
the mysore silk cloth merchants cooperative bank l,0.06548,25.14054359,0.00567,6.1157849,383.942327275504,1078.6216754850088,0.07114999999999999,731.2820013802564,Universal Bank
the nabadwip cooperative credit,0.0,0.0,0.00404,3.009136821,,744.8358467821781,0.00404,,Niche / Regional Bank
the nadiad peoples coop bank,1.09473,25.128903575,1.05549,25.515978601,22.95443038466106,24.17453372462079,2.15022,23.564482054640926,Universal Bank
the nagaland state,0.00068,3.905777747,0.00064,2.8339899,5743.790804411765,4428.10921875,0.00132,5085.950011580882,Niche / Regional Bank
the nagar sahakari bank ltd gorakhpur nagar nigam,0.0,0.0,0.00112,1.015576846,,906.7650410714288,0.00112,,Niche / Regional Bank
the nainital bank,563.15169,6362.7495898,263.71971,5653.7931668,11.298464876843394,21.43864471411712,826.8714,16.368554795480257,Universal Bank
the nakodar hindu urban coop bank,0.00032,0.4179572,0.00024,0.2891326,1306.1162499999998,1204.7191666666668,0.0005600000000000001,1255.4177083333334,Niche / Regional Bank
the nalanda central co op bank,0.00046,0.4642561,0.00037,0.2531438,1009.2523913043478,684.1724324324324,0.00083,846.7124118683901,Niche / Regional Bank
the nalgonda dist coop central bank,55.4374,1043.23404349,24.63086,939.67325689,18.81823540588123,38.150241481215026,80.06826,28.48423844354813,Universal Bank
the nalgonda district cooperative central bankltd,0.00176,3.488297513,0.00212,2.0744677,1981.9872232954544,978.5225,0.0038799999999999998,1480.2548616477272,Niche / Regional Bank
the nanded merchant coop bank ltd nanded,0.03512,32.21097091,0.08445,40.57730853,917.1688755694761,480.48914777975136,0.11957,698.8290116746138,Universal Bank
the nanded merchants coop bank,16.03071,373.90092131,12.88499,444.8702425,23.32404000259502,34.526238863980495,28.9157,28.925139433287757,Universal Bank
the nandura urban coop bank ltd nandura,33.3167,470.79690518,21.10104,535.92745375,14.130958503693344,25.398153538877704,54.417739999999995,19.764556021285525,Universal Bank
the nandura urban cooperative bank,0.00041,0.55850325,0.06153,22.83616375,1362.203048780488,371.13869250771984,0.06194,866.6708706441038,Niche / Regional Bank
the naroda nagarik sahakari,0.02049,24.66812608,0.0413,28.43828932,1203.9104968277209,688.578433898305,0.061790000000000005,946.244465363013,Universal Bank
the naroda nagrik co operative bank,3.46592,56.749398708,1.8924699999999999,72.768834943,16.373545467870002,38.45177727678642,5.35839,27.412661372328213,Universal Bank
the nasik merchants coop bank,0.20886,116.6036066,0.29552999999999996,132.1226764,558.2859647610841,447.0702683314723,0.5043899999999999,502.67811654627815,Universal Bank
the nasik merchants cooperative bank,81.92517,1468.543324416,41.89441,1351.2393271,17.925422973379245,32.253451644264715,123.81958,25.089437308821978,Universal Bank
the nasik road deolali vyapari sahakari bank,23.89613,376.866986976,12.14665,317.855174756,15.771046900732463,26.168134815442944,36.04278,20.969590858087702,Universal Bank
the national coopbank,0.05143,19.92414333,0.12992,32.39428383,387.40313688508655,249.3402388392857,0.18135,318.37168786218615,Universal Bank
the national cooperative bank,70.65428,1234.2167848,31.15211,1051.64195599,17.468393773172693,33.758289759184855,101.80639,25.613341766178774,Universal Bank
the nav jeevan coop bank ltd njc,2.42231,40.906913,1.52692,57.209361099999995,16.887563111245054,37.46716337463652,3.94923,27.177363242940785,Universal Bank
the naval dockyard,9.78703,126.967951008,2.40722,90.152462642,12.97308284617499,37.45086142604332,12.19425,25.211972136109154,Universal Bank
the naval dockyard coop bank,0.00432,6.666755427,0.00613,9.774932186,1543.2304229166666,1594.6055768352364,0.010450000000000001,1568.9179998759514,Niche / Regional Bank
the navnirman coop bank,0.19081,119.8779285,0.18269,103.2560998,628.258102300718,565.1984224642838,0.3735,596.7282623825008,Universal Bank
the navnirman cooperative bank,9.077950000000001,211.19469377800002,6.92901,310.46384063,23.26457997433341,44.80637791401658,16.00696,34.035478944175,Universal Bank
the nawanagar co operative bank,8.38951,141.544645685,3.6219,175.239223799,16.871622500598964,48.383230845412626,12.01141,32.62742667300579,Universal Bank
the nawnagar co op bank,0.11985,75.88709653,0.15277,90.4222898,633.1839510221109,591.885120115206,0.27262,612.5345355686584,Universal Bank
the ne ec railway employees multi state primary co,5e-05,0.02773,0.00028,0.66864,554.6,2388.0000000000005,0.00033,1471.3000000000002,Niche / Regional Bank
the nellai nagar cooperative urban bank,0.0,0.0,0.00013,0.17323,,1332.5384615384617,0.00013,,Niche / Regional Bank
the new urban cooperative bank,0.69503,11.466036551,0.57944,30.780863654999997,16.497182209401032,53.12174453782963,1.27447,34.80946337361533,Universal Bank
the new urban cooperative bank ltd rampur,22.71632,447.48638172,15.71884,453.80543779,19.698894086718273,28.870160761862834,38.435159999999996,24.284527424290552,Universal Bank
the nilambur cooperative urban bank,0.0,0.0,0.01669,7.5311001,,451.23427801078486,0.01669,,Niche / Regional Bank
the nilgiris dist central coop,0.00253,2.662316562,0.00702,3.800377043,1052.2990363636363,541.3642511396012,0.00955,796.8316437516187,Niche / Regional Bank
the nizammabad dist co op central bank,0.00212,17.02304497,0.01141,4.323976564,8029.738193396227,378.9637654688869,0.01353,4204.350979432557,Corporate Bank
the ode urban co op bank,0.00091,0.7850561,0.00222,0.962276542,862.6990109890111,433.45790180180177,0.00313,648.0784563954064,Niche / Regional Bank
the ojhar merchants coop,0.00201,2.1060597,0.00726,2.651137706,1047.790895522388,365.1704829201102,0.00927,706.4806892212491,Niche / Regional Bank
the orissa state cooperative bank,0.01021,11.71144992,0.01376,13.57774913,1147.0567992164545,986.7550239825582,0.023969999999999998,1066.9059115995065,Corporate Bank
the pachhapur urban cooperative bank,0.0,0.0,0.00039,0.0905381,,232.14897435897436,0.00039,,Niche / Regional Bank
the pachora peoples cooperative bank,0.00392,5.14984133,0.01092,3.869759113,1313.7350331632654,354.3735451465202,0.014839999999999999,834.0542891548928,Niche / Regional Bank
the palayamkottai urban cooperative bank,0.0,0.0,0.0001,0.0867916,,867.9159999999999,0.0001,,Niche / Regional Bank
the palghat coop urban bank,0.0,0.0,0.00397,1.8271435,,460.23765743073056,0.00397,,Niche / Regional Bank
the pali central co operative,0.00692,4.25483577,0.01043,10.12019264,614.8606604046242,970.2965139022052,0.01735,792.5785871534147,Niche / Regional Bank
the panchmahal district co operative bank,344.29014,2567.42884567,132.2979,2191.86537112,7.457166347168699,16.56765051538989,476.58804,12.012408431279294,Universal Bank
the panchsheel mercantile coop bank,0.9380499999999999,28.041402639,0.40343,22.143371019,29.893292083577638,54.88776496294276,1.34148,42.3905285232602,Universal Bank
the pandharpur urban coop bk,0.03897,35.92779388,0.05399,31.52983332,921.9346646138056,583.9939492498611,0.09296,752.9643069318333,Universal Bank
the panipat central,0.00258,5.083988002,0.00464,9.55776185,1970.537985271318,2059.862467672414,0.00722,2015.2002264718658,Niche / Regional Bank
the panipat urban cooperative bank,31.225630000000002,500.58136758,18.323900000000002,574.3030483499999,16.0311054598418,31.341747572842017,49.549530000000004,23.68642651634191,Universal Bank
the patliputra central cooperative bank ltd patna,0.0,0.0,3e-05,0.0052214,,174.04666666666668,3e-05,,Niche / Regional Bank
the payangadi urban cooperative bank,0.0,0.0,0.00232,0.6000949,,258.6615948275862,0.00232,,Niche / Regional Bank
the payyanur co operative town bank ltd payyanur,0.29632000000000003,4.8348878,0.27368,8.3163022,16.31644100971922,30.386956299327686,0.5700000000000001,23.351698654523453,Retail Bank
the payyanur coop town bank,0.0,0.0,0.00113,1.0378269,,918.4308849557523,0.00113,,Niche / Regional Bank
the payyoli cooperative urban bank,0.0,0.0,0.00459,0.868569,,189.23071895424837,0.00459,,Niche / Regional Bank
the pij peoples coop bank,0.00046,0.2217767,0.00027,0.1640374,482.1232608695652,607.5459259259259,0.00073,544.8345933977455,Niche / Regional Bank
the pioneer urban cooperative bank ltd karnataka,0.00923,8.833897133,0.0064,4.325622505,957.0852798483207,675.87851640625,0.01563,816.4818981272854,Niche / Regional Bank
the pollachi cooperative urban bank,3e-05,0.002025,3e-05,0.0181338,67.5,604.4599999999999,6e-05,335.97999999999996,Niche / Regional Bank
the ponani coop urban bank,0.0,0.0,0.00493,1.4452318,,293.15046653144014,0.00493,,Niche / Regional Bank
the postal and rms employees coop bank,0.0,0.0,0.00173,1.609531675,,930.3651300578034,0.00173,,Niche / Regional Bank
the pragati co op bank ltd thara,0.00071,1.0076399,0.00567,2.6639589,1419.2111267605633,469.8340211640212,0.006379999999999999,944.5225739622922,Niche / Regional Bank
the pragati urban co perative bank ltd manmad,0.0,0.0,0.00498,2.991545328,,600.7119132530121,0.00498,,Niche / Regional Bank
the prakasam district co operative central bankltd,0.00048,0.78739025,0.00056,0.6801604,1640.3963541666665,1214.572142857143,0.00104,1427.4842485119048,Niche / Regional Bank
the pratap cooperative bank,8.31826,147.099948444,5.58684,134.129502684,17.68398059738455,24.00811598041111,13.905100000000001,20.84604828889783,Universal Bank
the prathamik shikshak sahakari bank ltdkolhapur,0.00046,3.7232711,0.00168,2.389257276,8094.067608695652,1422.1769499999998,0.00214,4758.1222793478255,Niche / Regional Bank
the pritisangam sahakari bank ltd karad,0.0,0.0,0.00082,0.1689477,,206.0337804878049,0.00082,,Niche / Regional Bank
the proddatur cooperative town bank,0.0,0.0,0.0009,0.6669338,,741.0375555555556,0.0009,,Niche / Regional Bank
the pudukkottai district central coop bank,0.00148,2.657909529,0.01313,8.119011572,1795.884816891892,618.3557937547602,0.01461,1207.120305323326,Niche / Regional Bank
the pune urban coop,0.0,0.0,0.08982,35.02988249,,390.0009183923402,0.08982,,Niche / Regional Bank
the punjab state cooperative bank,2.78754,39.225155097,1.12315,34.340764527,14.071602594760972,30.575403576548098,3.9106899999999998,22.323503085654536,Universal Bank
the puri urban cooperative bank,15.99806,277.640698644,8.04816,318.43325581,17.35464791630985,39.56596983782629,24.046219999999998,28.46030887706807,Universal Bank
the puttur cooperative town,0.0,0.0,0.00027,0.1565789,,579.9218518518518,0.00027,,Niche / Regional Bank
the quilon cooperative urban bank,8.90867,114.40668247800001,6.70709,131.978528019,12.842173127750831,19.677464894462428,15.615760000000002,16.25981901110663,Universal Bank
the raddi sahakara bank niyamitha,0.005,8.046555782,0.00706,5.57891131,1609.3111564,790.2140665722379,0.012060000000000001,1199.762611486119,Niche / Regional Bank
the raichur district central coop bank ltd raichur,16.72494,290.822764921,7.74629,262.793556484,17.38856850434142,33.92508626503785,24.47123,25.656827384689635,Universal Bank
the raichur district central cooperative bank,0.058499999999999996,27.30291664,0.030699999999999998,28.512541660000004,466.7165237606838,928.7472853420197,0.0892,697.7319045513518,Universal Bank
the raigad district co operative bank ltd alibag,24.44313,346.59000381,11.97533,271.915353971,14.179444441444282,22.706293185323496,36.418459999999996,18.44286881338389,Universal Bank
the railway employees cooperative bank,5.58655,102.26987477,1.16666,71.286272991,18.306445797495773,61.102868865822096,6.75321,39.704657331658936,Universal Bank
the raipur urban mercantile co op bank,1.90489,27.743865761000002,1.18918,25.895994476,14.564550058533564,21.776345444760256,3.09407,18.17044775164691,Universal Bank
the raj laxmi mahila urban cooperative bank jaipur,0.00708,4.9201163,0.0065,23.8968918,694.9316807909604,3676.4448923076925,0.01358,2185.688286549326,Niche / Regional Bank
the rajajinagar cooperative bank,0.22876,4.1609532,0.14242,5.244472,18.189164189543625,36.82398539530965,0.37117999999999995,27.506574792426637,Retail Bank
the rajapalayam coop urban bank,0.0,0.0,0.00017,0.174905,,1028.8529411764705,0.00017,,Niche / Regional Bank
the rajasthan state co operative bank,6.33878,76.245730276,3.70949,118.56809498,12.028455045923664,31.963449147996084,10.04827,21.995952096959876,Universal Bank
the rajasthan state coop bank,0.02067,18.20415301,0.03404,29.79285996,880.7040643444604,875.2309036427732,0.05471,877.9674839936168,Universal Bank
the rajkot commercial,5.22549,111.957952936,3.3190999999999997,119.34704017,21.42535014630207,35.95765122171673,8.54459,28.691500684009398,Universal Bank
the rajputana mahila urban coop bank,0.00372,6.1990543,0.00548,5.601227092,1666.4124462365592,1022.1217321167884,0.0092,1344.2670891766738,Niche / Regional Bank
the ramanathapuram dist central coop bank,0.00189,3.942649436,0.01443,6.628791582,2086.0579026455025,459.375716008316,0.01632,1272.7168093269092,Niche / Regional Bank
the ranchi khunti central,0.0,0.0,9e-05,0.085749,,952.7666666666667,9e-05,,Niche / Regional Bank
the rander peoples coop bank,0.56187,8.479998879,0.27007,9.6773347,15.092457114635058,35.832690413596474,0.8319399999999999,25.462573764115767,Retail Bank
the randheja commercial coop bank,0.00033,0.2494044,0.00027,0.2647903,755.7709090909091,980.7048148148148,0.0006000000000000001,868.237861952862,Niche / Regional Bank
the ranga reddy cooperative urban bank,0.0,0.0,4e-05,0.28191,,7047.749999999999,4e-05,,Niche / Regional Bank
the ranuj nagrik sahakari bank,2.27823,57.485719154,1.27973,58.705737796,25.232623200467028,45.87353410172458,3.5579600000000005,35.5530786510958,Universal Bank
the raver peoples coop bank ltd raver,0.00062,0.4631991,0.00084,0.6205545,747.0953225806451,738.7553571428572,0.00146,742.9253398617511,Niche / Regional Bank
the rayat sevak,0.92906,11.859110399999999,0.15841,8.0271937,12.764633500527413,50.67352881762515,1.08747,31.719081159076282,Universal Bank
the rayat sevak coop bank ltd satara,0.0079,15.19960554,0.00988,12.6634727,1924.0007012658227,1281.7280060728745,0.01778,1602.8643536693485,Corporate Bank
the revdanda urban cooperative bank ltdrevdanda,0.00154,0.75985734,0.00588,1.6619745,493.4138571428572,282.64872448979594,0.0074199999999999995,388.03129081632653,Niche / Regional Bank
the rewari central co operative bank,0.00424,7.26067384,0.00419,5.425067347,1712.4230754716982,1294.7654766109783,0.00843,1503.5942760413382,Niche / Regional Bank
the sabarkantha dist cent coop bank,512.61982,5456.3170964,156.89376000000001,3368.7977175,10.643983871712178,21.471840036850413,669.51358,16.057911954281295,Universal Bank
the salem dist central coop bank,0.01113,24.19579312,0.02676,40.22582857,2173.925707097934,1503.207345665172,0.03789,1838.5665263815529,Corporate Bank
the sambalpur district co op central bank,0.00127,4.792074985,0.00759,10.1799571,3773.2873897637796,1341.232819499341,0.00886,2557.2601046315604,Niche / Regional Bank
the sangamithra co op urban bank,0.00053,0.8806036,0.0006,0.2132896,1661.5162264150945,355.4826666666667,0.00113,1008.4994465408806,Niche / Regional Bank
the sangamner merchants co op,0.07355,38.38819783,0.04751,23.78670618,521.933349150238,500.6673580298885,0.12106,511.3003535900632,Universal Bank
the sangamner merchants co operative bank,21.80784,275.038210064,14.18598,320.58664851000003,12.611895999970653,22.598836915743572,35.99382,17.605366457857112,Universal Bank
the sangli district primary teachers coop bank l,8e-05,0.2608789,0.00024,0.4478293,3260.98625,1865.9554166666665,0.00032,2563.4708333333333,Niche / Regional Bank
the sangrur central coop bank,0.0029,5.674167249,0.00359,4.903041446,1956.6093962068967,1365.7497064066852,0.006489999999999999,1661.179551306791,Niche / Regional Bank
the sankheda nagarik sahakari bankltd,0.09837,1.60725929,0.11002,5.3652139,16.33891725119447,48.76580530812579,0.20839000000000002,32.55236127966013,Retail Bank
the santrampur urban co op bank,0.55114,9.673922603,0.3669,14.038897864,17.552568499836703,38.26355373126193,0.91804,27.908061115549316,Retail Bank
the santrampur urban co op bank ltd santrampur,0.00216,0.961100847,0.00684,2.2999084,444.9540958333333,336.24391812865497,0.009,390.59900698099415,Niche / Regional Bank
the sarangpur coop bank,0.02251,13.30733467,0.03828,26.83248498,591.174352287872,700.9531081504701,0.06079,646.063730219171,Universal Bank
the sarangpur cooperative bank,0.51152,9.406440023,0.31365,13.024873,18.389193038395373,41.52677506775068,0.82517,29.957984053073027,Retail Bank
the saraswat coop bank,3.27532,2168.454984,3.71919,2709.01108,662.0589695052697,728.3873854253211,6.99451,695.2231774652954,Universal Bank
the sardargunj mercantile coop bank ltd patan,0.00029,0.0038396,0.0015099999999999998,0.15015959999999998,13.24,99.44344370860927,0.0018,56.34172185430463,Niche / Regional Bank
the sarvodaya nagrik sahkari bank,14.97277,271.351457976,8.65863,240.07473391399998,18.122996478006407,27.726641964606404,23.6314,22.924819221306407,Universal Bank
the sarvodaya sahakari bank ltd modasa,5.9191,123.08119854899999,4.83347,128.72426536,20.793904233582808,26.631853587588214,10.75257,23.71287891058551,Universal Bank
the sarvodaya sahkari bank,16.81698,405.01567474800004,6.84534,419.390440653,24.083734103745144,61.26656099667803,23.66232,42.67514755021159,Universal Bank
the satana merchants co op bank ltd satana,0.00102,1.081925216,0.00233,1.8390737,1060.7109960784312,789.3020171673819,0.00335,925.0065066229065,Niche / Regional Bank
the satara district central coop bank ltd satara,479.40482,6065.7286995,222.79187,4534.0340552,12.65262351659293,20.350985227602784,702.19669,16.501804372097858,Universal Bank
the satara sahakari bank,31.93528,502.33523815,17.18435,468.51174866,15.729789691839246,27.26386209894468,49.11963,21.496825895391964,Universal Bank
the sathamba peoples cooperative bank,0.00052,0.5103713,0.00117,0.5993461,981.4832692307692,512.261623931624,0.00169,746.8724465811965,Niche / Regional Bank
the saurashtra cooperative bank,9.01007,167.395421016,4.48266,198.77828366399999,18.57870371883903,44.343823458393004,13.492730000000002,31.461263588616017,Universal Bank
the sawai madhopur kendriya sahakari bank,0.0,0.0,0.00415,2.9406227,,708.5837831325301,0.00415,,Niche / Regional Bank
the secundarabad mercantile co op urban bank,0.0,0.0,0.00686,3.496801066,,509.7377647230321,0.00686,,Niche / Regional Bank
the secunderabad co operative urban bank,0.0,0.0,0.00069,0.2304123,,333.9308695652174,0.00069,,Niche / Regional Bank
the sevalia urban coop bank,0.00211,1.5932943,0.00563,2.3524195,755.1157819905213,417.83650088809947,0.0077399999999999995,586.4761414393104,Niche / Regional Bank
the shahada peoples co op bank ltd shahada,0.00351,3.372054852,0.02327,10.43440159,960.699388034188,448.4057408680705,0.026779999999999998,704.5525644511292,Niche / Regional Bank
the shahada peoples coop bank,3.50235,89.380143596,3.2663,113.735414944,25.520048994532242,34.82087222361693,6.76865,30.17046060907459,Universal Bank
the shamrao vithal cooperative bank,1528.36216,21489.466191,533.56671,15745.178784,14.060454225718335,29.50929750471127,2061.9288699999997,21.7848758652148,Universal Bank
the shedbal urban,0.00051,2.1963949,3e-05,0.0131658,4306.656666666667,438.86,0.00054,2372.758333333333,Niche / Regional Bank
the shevapet urban coop,0.0,0.0,0.0007,0.6636116,,948.0165714285714,0.0007,,Niche / Regional Bank
