entity name,remitter_value,beneficiary_value,remitter_share_%,beneficiary_share_%,net_flow_value,flow_type
laxmi vishnu sahakari bank,0.4949118,0.1371152,1.182732574334664e-06,3.2767571473819615e-07,-0.3577966,Net Sender
palamoor coop urban bank,0.487738,0.248399,1.1655887379141906e-06,5.936199623765504e-07,-0.239339,Net Sender
vadnagar nagrik sahakari bank,0.48626435,0.7807537,1.1620670319088613e-06,1.8658327208215513e-06,0.29448935,Net Receiver
the anantnag central cooperative bank,0.4755807,0.775513231,1.1365354101778972e-06,1.8533091317144476e-06,0.299932531,Net Receiver
sharmik nagrik sahakari,0.4668477,0.5093973,1.1156654216836551e-06,1.2173495306370654e-06,0.042549600000000076,Net Receiver
the nalanda central co op bank,0.4642561,0.2531438,1.1094720560382094e-06,6.049590096250669e-07,-0.21111230000000003,Net Sender
the raver peoples coop bank ltd raver,0.4631991,0.6205545,1.1069460537665487e-06,1.482991231617676e-06,0.15735540000000003,Net Receiver
the mattancherry sarvajanik coop bank,0.4538181,1.9657258,1.08452748488249e-06,4.697660117144652e-06,1.5119077,Net Receiver
the mayani urban co op bank ltd mayani,0.4416028,0.7416213,1.05533554964217e-06,1.7723147363864125e-06,0.3000185,Net Receiver
ace coop bank,0.4408254,4.531306292,1.0534777311313002e-06,1.08288433953988e-05,4.090480892,Net Receiver
ratanchand shaha sahakari bank ltd mangalwedha,0.4387557,1.7513273,1.0485315940436407e-06,4.185294006558101e-06,1.3125716,Net Receiver
kutch mercantile coop bank ltd kutch,0.43629565,0.35302665,1.042652604556035e-06,8.436574490675068e-07,-0.08326899999999998,Net Sender
the gudivada co operative urban bank,0.4355071,0.2624852,1.0407681399474085e-06,6.272829381293857e-07,-0.1730219,Net Sender
khalilabad nagar sahkari bank ltd khalilabad,0.422232379,0.559905752,1.0090444167670268e-06,1.3380538224254292e-06,0.13767337300000004,Net Receiver
the bharatpur urban cooperative bank,0.4202024,1.1431296,1.0041932043115645e-06,2.7318328581979844e-06,0.7229272,Net Receiver
the nakodar hindu urban coop bank,0.4179572,0.2891326,9.988276600349958e-07,6.909644689947795e-07,-0.12882459999999996,Net Sender
the karjan nagrik sahakari bank ltd karjan,0.417081102,1.0382029,9.967339745683948e-07,2.4810807065939297e-06,0.6211217979999999,Net Receiver
birbhum district central cooperative bank,0.40562371,1.8985651,9.69353276158453e-07,4.537160549082048e-06,1.49294139,Net Receiver
sonali bank plc,0.4025007,3.511686956,9.6188995510413e-07,8.392173393205862e-06,3.109186256,Net Receiver
devika urban cooperative bank,0.4017802,1.309162,9.601681153342799e-07,3.128614435584722e-06,0.9073818,Net Receiver
the tirupati co operative,0.3902619,0.6900652,9.326418599268337e-07,1.6491067921423467e-06,0.29980330000000005,Net Receiver
navapur mercantile cooperative bank,0.390252487,0.01634,9.326193648848439e-07,3.9049070991561296e-08,-0.37391248699999996,Net Sender
jila sahakari kendriya bank maryadit sidhi,0.389688592,35.56346997,9.312717773247888e-07,8.498901245806538e-05,35.173781378,Net Receiver
manwath urban co op bank,0.374728137,0.1220222,8.955195130721124e-07,2.916067044275698e-07,-0.252705937,Net Sender
the lakhwad nagrik sahakari bank,0.3643703,0.3069143,8.707665142154496e-07,7.334588916172179e-07,-0.05745600000000001,Net Sender
the boudh cooperative central bank,0.3569505,0.1035109,8.530347907951385e-07,2.4736869537946155e-07,-0.2534396,Net Sender
the bishnupur town,0.333974809,0.7340591,7.98127839367535e-07,1.7542427116218843e-06,0.400084291,Net Receiver
jila sahakari kendriya bank mydt satna,0.326524974,8.47979698,7.80324338768199e-07,2.0264883370015118e-05,8.153272006,Net Receiver
shree gavisiddheshwar urban cooperative bank,0.3048687,0.0438517,7.285705097050874e-07,1.0479609219098216e-07,-0.261017,Net Sender
womens coop,0.2915131,1.573198244,6.966535031399095e-07,3.7596040338895698e-06,1.281685144,Net Receiver
army base ws credit coop primary bank,0.2895826,0.3239694,6.920400240619141e-07,7.74216897166066e-07,0.034386799999999995,Net Receiver
the bankura town cooperative bank,0.287844442,0.1332797,6.878862009242552e-07,3.185096981048955e-07,-0.15456474199999998,Net Sender
shree virpur urban co op bank,0.26648,0.2242193,6.368297874665772e-07,5.358357015531321e-07,-0.042260699999999984,Net Sender
the hindustan shipyard staff co op bank,0.2657684,0.0,6.351292167792417e-07,0.0,-0.2657684,Net Sender
the sangli district primary teachers coop bank l,0.2608789,0.4478293,6.234443652113272e-07,1.0702153076989717e-06,0.18695039999999996,Net Receiver
the randheja commercial coop bank,0.2494044,0.2647903,5.960227823672666e-07,6.327916292886665e-07,0.01538589999999998,Net Receiver
budaun zila sahkari bank,0.248146804,0.9059316,5.930173988735756e-07,2.1649808667012673e-06,0.657784796,Net Receiver
shajapur nagrik sahakari bank maryadit shajapur,0.244349937,0.246042334,5.8394370477027e-07,5.879880396141637e-07,0.0016923970000000121,Net Receiver
the chandgad urban coop bank,0.24134,0.4426777,5.767506038246163e-07,1.0579040963085113e-06,0.2013377,Net Receiver
shree savarkundla nagrik sahakari bank,0.23169345,0.6759239,5.536974276527246e-07,1.6153121392896557e-06,0.44423045000000005,Net Receiver
the pij peoples coop bank,0.2217767,0.1640374,5.299985316948322e-07,3.920139582540475e-07,-0.05773929999999999,Net Sender
the sinor nagrik sahakari bank ltd sinor,0.221585312,0.5996239,5.295411556089584e-07,1.4329716180744705e-06,0.378038588,Net Receiver
mahila co operative nagrik bank ltd bharuch,0.209792995,0.5632388,5.013600586078758e-07,1.3460190872950915e-06,0.353445805,Net Receiver
jugalkishor tapdiya shree mahesh urban co op,0.20848571,2.3627112,4.98235929109571e-07,5.646369484783169e-06,2.15422549,Net Receiver
the shihori nagarik sahakari bank,0.1881455,0.8592514,4.496272094633478e-07,2.053425270391581e-06,0.6711059,Net Receiver
tarapur coop urban bank,0.1804394,0.217284,4.3121129072574575e-07,5.192618323947616e-07,0.036844600000000005,Net Receiver
the mayubhanj central,0.1727848,0.3821574,4.1291844589258124e-07,9.132736500948889e-07,0.2093726,Net Receiver
mahila sahakari bank,0.160031241,0.110627,3.8244018760898606e-07,2.643746374898073e-07,-0.04940424099999999,Net Sender
shree laxmi mahila sahakari bank ltd sangli,0.15792135,0.6618871,3.773980026903894e-07,1.5817672188677252e-06,0.50396575,Net Receiver
the deccan cooperative urban bank,0.1565751,0.0920489,3.7418075523700873e-07,2.1997699086873478e-07,-0.06452619999999999,Net Sender
jila sahakari kendriya bank maryadit tikamgarh,0.14987385,0.4621736,3.5816621150667097e-07,1.1044950867090241e-06,0.31229975,Net Receiver
the bhadgaon peoples coop bank,0.139873,0.3533846,3.3426633466793967e-07,8.445128722597609e-07,0.2135116,Net Receiver
krishna pattana sahakar,0.1375,0.0331747,3.2859537592560184e-07,7.928036814098828e-08,-0.10432530000000001,Net Sender
transaction analysts india pvt,0.1336801,0.0894231,3.1946663791470576e-07,2.137018959721839e-07,-0.04425699999999999,Net Sender
jila sahakari bank maryadit datia,0.125636394,4.2325601,3.002439135735784e-07,1.0114904517805984e-05,4.106923706,Net Receiver
kedarnath urban co op bank ltd latur,0.11786,0.4628406,2.81660007320665e-07,1.1060890726546403e-06,0.34498059999999997,Net Receiver
the berhampur coop urban bank,0.114385752,0.0171,2.733573031198012e-07,4.086530685163391e-08,-0.09728575199999999,Net Sender
rahimatpur sahakari bank ltd rahimatpur,0.1105658,0.2168071,2.6422844084010844e-07,5.18122144392566e-07,0.1062413,Net Receiver
shri veer pulikehi co operative bank,0.109854264,0.0,2.6252802309898404e-07,0.0,-0.109854264,Net Sender
ujjain nagarik sahakari bank maryaditujjain,0.1096164,0.7219374,2.6195957938626286e-07,1.7252744665889341e-06,0.6123209999999999,Net Receiver
vivekanand nagrik sahakari bank maryadit shujalpur,0.1015904,0.1402546,2.4277916857041645e-07,3.3517820271071194e-07,0.03866420000000001,Net Receiver
urban cooperative bank limited mainpuri,0.0991821,0.3305399,2.3702385043338642e-07,7.899189731116016e-07,0.2313578,Net Receiver
lalbaug cooperative bank ltd baroda,0.0980118,0.2331582,2.342270855719629e-07,5.571977419868206e-07,0.1351464,Net Receiver
sadbhav nagarik sahakari bank mydt,0.0950468,0.1446497,2.2714137437473089e-07,3.456815424851924e-07,0.04960289999999999,Net Receiver
the muzaffarpur central coop bank,0.094132515,0.0706232,2.249564302054353e-07,1.6877419525405334e-07,-0.023509315000000003,Net Sender
shri shivayogi murughendra swami urban coop bank,0.0906716,0.6095457,2.166855890020058e-07,1.4566825772277186e-06,0.5188741,Net Receiver
the valsad mahila nagrik sahakari bank,0.07858075,0.589255,1.8779106244920535e-07,1.4081921864830141e-06,0.51067425,Net Receiver
shree dhandhuka janta sahkari bank,0.0778979,0.136707,1.8615919806774503e-07,3.2670020489861506e-07,0.05880909999999999,Net Receiver
the tura urban cooperative bank ltd tura meghalaya,0.07716,0.4946282,1.8439577604668683e-07,1.1820545713725934e-06,0.4174682,Net Receiver
the mandi urban co operative bank ltd mandi,0.0722346,0.3284483,1.726251312133489e-07,7.849205008419598e-07,0.25621370000000004,Net Receiver
the amod nagrik coop bank,0.0721643,0.4653994,1.7245712935933026e-07,1.1122040520214219e-06,0.3932351,Net Receiver
the mahudha nagarik sahakari bank ltd mahudha,0.06513378,0.26,1.5565570126949415e-07,6.213438468669484e-07,0.19486622,Net Receiver
nagrik sahakari bank ltd babra,0.063135,0.0676375,1.5087904770227544e-07,1.61639017086397e-07,0.0045025000000000065,Net Receiver
the united puri nimapara central co op bank,0.0616411,0.5240076,1.4730894855976446e-07,1.252264992198143e-06,0.4623665,Net Receiver
electronic payment services pvt,0.0556159,0.0271756,1.3291001867593222e-07,6.494381478814402e-08,-0.0284403,Net Sender
district cooperative bank ltd pratapgarh,0.0473866,0.1498006,1.1324376466062636e-07,3.579910810268346e-07,0.102414,Net Receiver
shree vyas dhanvarsha sahakari bank ltd yaval,0.0391633,0.0395746,9.359184935263362e-08,9.457474693161823e-08,0.00041130000000000333,Net Receiver
the manipur womens co operative bank,0.0328998,1.3104609,7.86234338100154e-08,3.1317185260566285e-06,1.2775611,Net Receiver
the yashwant coop bank ltd phaltan,0.03219,0.0121456,7.692716473487363e-08,2.902536087118157e-08,-0.020044400000000004,Net Sender
the magadh central cooperative bank ltd gaya,0.030612748,0.0,7.315787227036884e-08,0.0,-0.030612748,Net Sender
idfc first bank ppi,0.03,0.0,7.169353656558585e-08,0.0,-0.03,Net Sender
the kalyan cooperative bank,0.0293,0.0,7.002068737905552e-08,0.0,-0.0293,Net Sender
the ne ec railway employees multi state primary co,0.02773,0.66864,6.62687256321232e-08,1.5979051914196784e-06,0.64091,Net Receiver
arunachal pradesh state cooperative apex bank,0.0255569,9.4441188,6.107548482176738e-08,2.2569404251771032e-05,9.4185619,Net Receiver
ratnagiri urban co op bank,0.024302,0.0188777,5.807654418722892e-08,4.5113625915385355e-08,-0.0054243,Net Sender
the vaishali district central cooerative bank,0.02352,0.0451047,5.62077326674193e-08,1.0779049157607556e-07,0.0215847,Net Receiver
the jambusar peoples coop bank,0.0168077,0.1608129,4.016678181777991e-08,3.843080996608842e-07,0.1440052,Net Receiver
shree lodra nagrik sahakari bank ltd lodra,0.010289,0.2254484,2.458849325744376e-08,5.387729850999943e-07,0.2151594,Net Receiver
shivalik small finance bank limited acquirer,0.01,0.01,2.3897845521861952e-08,2.38978402641134e-08,0.0,Net Sender
baramulla central cooperative bank,0.007,0.9872997,1.6728491865303366e-08,2.3594330523407083e-06,0.9802997,Net Receiver
district cooperative bank ltd sitapur,0.006,0.0117364,1.4338707313117172e-08,2.804746124757405e-08,0.005736399999999999,Net Receiver
luc,0.005248181,0.0243308,1.2542021880877099e-08,5.8145357189809026e-08,0.019082619,Net Receiver
the sardargunj mercantile coop bank ltd patan,0.0038396,0.15015959999999998,9.175816766574115e-09,3.588490134923162e-07,0.14631999999999998,Net Receiver
the pollachi cooperative urban bank,0.002025,0.0181338,4.839313718177044e-09,4.333586557813795e-08,0.0161088,Net Receiver
terna nagari sahakari bank ltd osmanabad,0.001105,0.0329793,2.6407119301657457e-09,7.88134043422275e-08,0.0318743,Net Receiver
vikas urban co operative bank niyamitha,0.0005,1.1243662,1.1948922760930978e-09,2.686992384596818e-06,1.1238662000000001,Net Receiver
appnit technologies private,0.0003451,3510.2235068709997,8.247146489594559e-10,0.008388676065853912,3510.223161771,Net Receiver
the hansot nagarik sahakari bank,0.0003025,0.108,7.22909827036324e-10,2.580966748524247e-07,0.1076975,Net Receiver
revolut payments india private,4.66e-05,0.0001355,1.1136396013187668e-10,3.238157355787365e-10,8.889999999999999e-05,Net Receiver
vani merchant coop,2e-06,0.0001019,4.77956910437239e-12,2.4351899229131553e-10,9.99e-05,Net Receiver
the urban cooperative bank limited anantnag,0.0,0.5887737,0.0,1.4070419834311023e-06,0.5887737,Net Receiver
the guntur coop urban bank,0.0,3.4593979,0.0,8.267213842420932e-06,3.4593979,Net Receiver
the urban cooperative bank ltd maunath,0.0,0.467504,0.0,1.117233591483407e-06,0.467504,Net Receiver
the urban cooperative bank shikaripur,0.0,0.2028616,0.0,4.847954112522466e-07,0.2028616,Net Receiver
amravati merchant coop bank,0.0,6.671590013,0.0,1.5943659243832826e-05,6.671590013,Net Receiver
col rd nikam sainik sahakari bank,0.0,3.572517268,0.0,8.537544701145081e-06,3.572517268,Net Receiver
anand mercantile coop,0.0,12.22085747,0.0,2.92052099708557e-05,12.22085747,Net Receiver
the singhbhum district central,0.0,0.0026831,0.0,6.412029521264267e-09,0.0026831,Net Receiver
the union,0.0,0.3971736,0.0,9.491591249922869e-07,0.3971736,Net Receiver
the sircilla cooperative urban bank,0.0,0.8136677,0.0,1.9444900722668545e-06,0.8136677,Net Receiver
reserve employees coop,0.0,2.2712239,0.0,5.4277345966236656e-06,2.2712239,Net Receiver
baroda guj gramin bank,0.0,255.8205864,0.0,0.000611355951005902,255.8205864,Net Receiver
sadguru gahininath urban coop bank,0.0,1.2839638,0.0,3.068396179730404e-06,1.2839638,Net Receiver
renuka nagrik sahakari bank maryadit ambikapur,0.0,0.028801,0.0,6.8828169744673e-08,0.028801,Net Receiver
the trichur urban coop bank,0.0,5.84939094,0.0,1.3978781032647213e-05,5.84939094,Net Receiver
raj rajeshwari mahila nagrik sahakari bank,0.0,0.021279,0.0,5.08522142980069e-08,0.021279,Net Receiver
railways coop,0.0,1.0677029,0.0,2.551579335373064e-06,1.0677029,Net Receiver
raigarh nagrik sahakari bank maryadit raigarh,0.0,0.0804126,0.0,1.9216874700220452e-07,0.0804126,Net Receiver
feroke co op urban bank,0.0,3.150684754,0.0,7.529456097366942e-06,3.150684754,Net Receiver
dadasaheb ramroa patil cooperative bank,0.0,2.1828301,0.0,5.216492505349868e-06,2.1828301,Net Receiver
the dindigul urban coop bank,0.0,0.0522,0.0,1.2474672617867195e-07,0.0522,Net Receiver
tellicherry cooperative urban bank,0.0,0.1452045,0.0,3.470073946630454e-07,0.1452045,Net Receiver
krishna urban co operative bank ltd kaij,0.0,1.119788,0.0,2.6760514753671015e-06,1.119788,Net Receiver
krishiseva urban coop bank ltdkole,0.0,0.296929696,0.0,7.095978444679752e-07,0.296929696,Net Receiver
koylanchal urban coop bank,0.0,5.030067594,0.0,1.2020775187910522e-05,5.030067594,Net Receiver
sahyadri mahila urban coop bank,0.0,0.622797,0.0,1.4883503222969033e-06,0.622797,Net Receiver
tavaragera pattana souharda sahakarabankniyamitha,0.0,0.0107696,0.0,2.573701805083957e-08,0.0107696,Net Receiver
the dhinoj nagrik sahkari bank,0.0,0.0005,0.0,1.1948920132056699e-09,0.0005,Net Receiver
coop bank of baroda,0.0,0.0345966,0.0,8.267840204814256e-08,0.0345966,Net Receiver
the gudiyattam coop urban,0.0,0.0425658,0.0,1.0172306891141981e-07,0.0425658,Net Receiver
raniganj co operative,0.0,0.6448612,0.0,1.5410789950124483e-06,0.6448612,Net Receiver
rani laxmibai urban coop bank,0.0,2.3428633,0.0,5.598937290405359e-06,2.3428633,Net Receiver
ranaghat peoples co operative bank,0.0,0.317033,0.0,7.576403992452664e-07,0.317033,Net Receiver
ramanagaram urban,0.0,0.0872453,0.0,2.0849742431946525e-07,0.0872453,Net Receiver
rajarshi shahu govt servants coop bank ltd kolhap,0.0,1.3658127,0.0,3.263997373529744e-06,1.3658127,Net Receiver
kovilpatti urban coop bank,0.0,0.6556641,0.0,1.5668955928713672e-06,0.6556641,Net Receiver
mysore zilla mahila sahakara bank niyamitha mysore,0.0,0.0554,0.0,1.3239403506318822e-07,0.0554,Net Receiver
sanawad nagrik sahakari bank maryaditsanawad,0.0,0.2187588,0.0,5.22786285876913e-07,0.2187588,Net Receiver
sandur pattana souharda sahakari bank niyamitha,0.0,0.80156148,0.0,1.915558821090633e-06,0.80156148,Net Receiver
the taliparamba coop urban bank,0.0,0.2902429,0.0,6.93617846199304e-07,0.2902429,Net Receiver
the swarna cooperative urban bank,0.0,0.1955076,0.0,4.6722093952201766e-07,0.1955076,Net Receiver
sangli urban coop bank,0.0,32.0622684,0.0,7.662189687283308e-05,32.0622684,Net Receiver
goa urban co op,0.0,30.64147422,0.0,7.322650563665087e-05,30.64147422,Net Receiver
ganraj nagari sahakari bank ltd beed,0.0,0.3370101,0.0,8.053813537192883e-07,0.3370101,Net Receiver
ganesh sahakari ban,0.0,0.2959538,0.0,7.072656637957364e-07,0.2959538,Net Receiver
the srivilliputhur coop urban,0.0,0.0317374,0.0,7.584553155982726e-08,0.0317374,Net Receiver
alwayeurbancoopbankltd,0.0,2.3726374,0.0,5.670090958986133e-06,2.3726374,Net Receiver
the graduates cooperative bank,0.0,0.1407657,0.0,3.3639962132661074e-07,0.1407657,Net Receiver
the gandhidham coop bank,0.0,16.40879599,0.0,3.921347854954445e-05,16.40879599,Net Receiver
the gadchiroli nagari sahakari bank maryadit gadch,0.0,0.1253335,0.0,2.9951999627422566e-07,0.1253335,Net Receiver
suvarna,0.0,1.49408717,0.0,3.570545652932124e-06,1.49408717,Net Receiver
lic of india staff coop bank,0.0,0.60508908,0.0,1.4460322179399333e-06,0.60508908,Net Receiver
laxmi bai mahila nagrik sah,0.0,1.7234273,0.0,4.118619032221224e-06,1.7234273,Net Receiver
lala urban coop bank ltd narayangaon,0.0,17.82104808,0.0,4.258845603549248e-05,17.82104808,Net Receiver
kuttiady coop urban,0.0,0.2763961,0.0,6.605269847423914e-07,0.2763961,Net Receiver
sumitomo mitsuianking corporation,0.0,9.203887034,0.0,2.1995302214747645e-05,9.203887034,Net Receiver
the fatehgarh sahib central cooperative bank,0.0,2.3946404,0.0,5.722673376919262e-06,2.3946404,Net Receiver
the farrukhabad district co operative bank,0.0,0.2692695,0.0,6.434959498997682e-07,0.2692695,Net Receiver
the sivakasi cooperative urban bank limited tami,0.0,1.650781386,0.0,3.9450109873599726e-06,1.650781386,Net Receiver
the sonepat urban co op bank,0.0,0.3378987,0.0,8.075049158051574e-07,0.3378987,Net Receiver
the town cooperative bank limited sira,0.0,1.3599128,0.0,3.2498978867523196e-06,1.3599128,Net Receiver
the tiruthuraipundi coop urban bank,0.0,0.0110888,0.0,2.6499837112070062e-08,0.0110888,Net Receiver
the tirupur coop urban bank,0.0,0.453019385,0.0,1.082618489927689e-06,0.453019385,Net Receiver
the tiruchirapalli city cooperative bank,0.0,0.8069703,0.0,1.928484732728367e-06,0.8069703,Net Receiver
jila sahakari kendriya bank maryadit hoshangabad,0.0,18.61554056,0.0,4.448712147330041e-05,18.61554056,Net Receiver
jila sahakari kendriya bank maryadit balaghat,0.0,2.0330993,0.0,4.858668231248077e-06,2.0330993,Net Receiver
jila sahakari kendriya,0.0,81.69280732,0.0,0.0001952281660060354,81.69280732,Net Receiver
jijamata mahila sahakari bank ltd pune,0.0,20.16388028,0.0,4.8187319003614626e-05,20.16388028,Net Receiver
jijamata mahila nagari sahakari bank maryadit,0.0,1.381947,0.0,3.3025548659470718e-06,1.381947,Net Receiver
nagpur dist cent coop bank,0.0,1.284187411,0.0,3.0689305617263343e-06,1.284187411,Net Receiver
jharneshwer nagrik sahkari bnk,0.0,11.57292356,0.0,2.7656787862567457e-05,11.57292356,Net Receiver
nabagram peoples cooperative credit bank,0.0,0.6514322,0.0,1.5567822658499974e-06,0.6514322,Net Receiver
the eastern railway employees coop bank,0.0,4.956188,0.0,1.1844218914291566e-05,4.956188,Net Receiver
rukmini sahakari bank ltd pandharpur,0.0,0.370395447,0.0,8.85165122696088e-07,0.370395447,Net Receiver
sai sanjivani co operative bank ltd kopargaon,0.0,1.2226371,0.0,2.9218386116778844e-06,1.2226371,Net Receiver
ropar central co operative,0.0,2.63997835,0.0,6.308978090901766e-06,2.63997835,Net Receiver
nagnath urban cooperative bank ltdhingoli,0.0,0.9279919,0.0,2.2177002192591095e-06,0.9279919,Net Receiver
salur coop urban bank,0.0,0.1215862,0.0,2.9056475859205446e-07,0.1215862,Net Receiver
nagina urban cooperative bank,0.0,0.0321915,0.0,7.693073248622065e-08,0.0321915,Net Receiver
samta sahakari bank ltd dewas,0.0,0.491678718,0.0,1.1750059464028058e-06,0.491678718,Net Receiver
nagarik sahakari bank maryadit jagdalpur,0.0,0.0345892,0.0,8.266071764634712e-08,0.0345892,Net Receiver
nagar sahkari bank,0.0,1.0524398,0.0,2.5151038227995453e-06,1.0524398,Net Receiver
nagaland rural,0.0,0.0852,0.0,2.0360959905024616e-07,0.0852,Net Receiver
nadapuram coop urban,0.0,0.6783474,0.0,1.621103780877664e-06,0.6783474,Net Receiver
the eluri coop urban,0.0,3.134488192,0.0,7.490749812216562e-06,3.134488192,Net Receiver
papanasam urban bank,0.0,0.0241331,0.0,5.767289688778751e-08,0.0241331,Net Receiver
osmanabad janata sahakari bank,0.0,1.3174147,0.0,3.148336606219488e-06,1.3174147,Net Receiver
osmanabad jan sahakari,0.0,32.02331851,0.0,7.65288150478806e-05,32.02331851,Net Receiver
wani nagari sahakari bank ltd wani,0.0,0.2471391,0.0,5.906090734816747e-07,0.2471391,Net Receiver
kashmir mercantile coop bank,0.0,1.1924492,0.0,2.849696050466981e-06,1.1924492,Net Receiver
wana nagrik sahakari bank ltd hinganghat,0.0,15.39043476,0.0,3.677981514897384e-05,15.39043476,Net Receiver
the bhupathi raju coop credit bank,0.0,0.5241179,0.0,1.252528585376256e-06,0.5241179,Net Receiver
the bhagyalakshmi mahila sahakari bank ltd nanded,0.0,23.26372318,0.0,5.559527405041922e-05,23.26372318,Net Receiver
the bhagalpur central coopertative,0.0,0.8651296,0.0,2.0674728988556323e-06,0.8651296,Net Receiver
the barmer central coop bank,0.0,10.60208186,0.0,2.5336685875733432e-05,10.60208186,Net Receiver
the baramati sahakari bank,0.0,91.7021457,0.0,0.00021914832298150535,91.7021457,Net Receiver
the agrasen nagari sahakari bank ltd akola,0.0,5.47647009,0.0,1.3087580742201473e-05,5.47647009,Net Receiver
belladbegewadi urban souhard sahakari,0.0,0.8633351,0.0,2.0631844314202367e-06,0.8633351,Net Receiver
pooranwadi nagarik sahakari,0.0,34.30153937,0.0,8.19732708677457e-05,34.30153937,Net Receiver
ponnampet town cooperative bank niyamitha,0.0,0.0474432,0.0,1.1337900152183849e-07,0.0474432,Net Receiver
pimpalgaon merchants coop bank,0.0,11.36436797,0.0,2.7158385044966665e-05,11.36436797,Net Receiver
universal cooperative urban bank,0.0,0.1865452,0.0,4.458027391637087e-07,0.1865452,Net Receiver
ujjivan small finance bank,0.0,559.7557667,0.0,0.0013376953899512925,559.7557667,Net Receiver
the akki alur urban cooperative bank,0.0,0.0135662,0.0,3.242028805910152e-08,0.0135662,Net Receiver
the cardamom merchants cooperative bank,0.0,0.5020095,0.0,1.1996942842067435e-06,0.5020095,Net Receiver
the buldana district central co op bank ltdbuldan,0.0,0.1630398,0.0,3.8962990970929964e-07,0.1630398,Net Receiver
calicut co op urban bank,0.0,3.657230494,0.0,8.739991015465654e-06,3.657230494,Net Receiver
brahmapuri urban coop bank,0.0,1.9516826,0.0,4.664099902104952e-06,1.9516826,Net Receiver
district co operative bank ltd raebareli,0.0,5.0403417,0.0,1.2045328082314978e-05,5.0403417,Net Receiver
khamgaon urban coop bank,0.0,81.59430507,0.0,0.0001949927669024198,81.59430507,Net Receiver
kerala mercantile co op bank,0.0,0.684165,0.0,1.6350065884297144e-06,0.684165,Net Receiver
yeshwant nagari sahakari bank ltd latur,0.0,0.7460447,0.0,1.7828857070488402e-06,0.7460447,Net Receiver
abhivriddhi mahila sahakara bank niyamita,0.0,0.003,0.0,7.16935207923402e-09,0.003,Net Receiver
uttrakhand coop bank,0.0,3.289935735,0.0,7.86223586742285e-06,3.289935735,Net Receiver
urban cooperative bank ltd budaun,0.0,0.1042531,0.0,2.4914239308386406e-07,0.1042531,Net Receiver
ajmer central cooperative bank,0.0,4.446802,0.0,1.0626896388214e-05,4.446802,Net Receiver
paytm payments bank,0.0,0.469207,0.0,1.1213033936803857e-06,0.469207,Net Receiver
parshwanath coop bank,0.0,10.60970483,0.0,2.535490312767324e-05,10.60970483,Net Receiver
agroha coop bank,0.0,2.063421,0.0,4.9311305455617135e-06,2.063421,Net Receiver
agartala co operative urban,0.0,0.2360768,0.0,5.641725656463046e-07,0.2360768,Net Receiver
adhyapaka urban coop bank,0.0,0.108078,0.0,2.582830780064848e-07,0.108078,Net Receiver
doha bank qsc,0.0,8.608515025,0.0,2.057249169786702e-05,8.608515025,Net Receiver
the bijapur mahalaxmi urban co op,0.0,0.5824962,0.0,1.3920401142053051e-06,0.5824962,Net Receiver
dhule and nandurbar jilha sarkari nokaranchi,0.0,0.208089,0.0,4.972877682719093e-07,0.208089,Net Receiver
the krishnagar city cooperative bank,0.0,0.3428117,0.0,8.192459247269164e-07,0.3428117,Net Receiver
the krishna dist coop central bank,0.0,4.936755156,0.0,1.1797778614112623e-05,4.936755156,Net Receiver
jalna merchants coopertaive bank,0.0,27.85216793,0.0,6.65606660200402e-05,27.85216793,Net Receiver
jalgaon janta sahakari bank,0.0,120.7862536,0.0,0.00028865305946334916,120.7862536,Net Receiver
jalaun district cooperative bank,0.0,2.0208312,0.0,4.82935012183366e-06,2.0208312,Net Receiver
jai tuljabhavani urban coop bank ltd osmanabad,0.0,0.153235,0.0,3.661985552871417e-07,0.153235,Net Receiver
jai kalimata mahila urban coop bank,0.0,0.0004206,0.0,1.0051431615086094e-09,0.0004206,Net Receiver
jagruti cooperative urban bank,0.0,0.2018171,0.0,4.8229928183666e-07,0.2018171,Net Receiver
dr ambedkar nagrik sahakari,0.0,0.4984748,0.0,1.1912471146085874e-06,0.4984748,Net Receiver
the yeola merchants co operative bank ltd yeola,0.0,0.8431784,0.0,2.0150142717350717e-06,0.8431784,Net Receiver
the yemmiganur co operative town bank,0.0,0.0051745,0.0,1.2365937444665478e-08,0.0051745,Net Receiver
the yavatmal urban coop bank,0.0,83.34207709,0.0,0.00019916956455762452,83.34207709,Net Receiver
the yaragatti urban co operative credit bank,0.0,0.3779374,0.0,9.031887615034331e-07,0.3779374,Net Receiver
the wai urban coop bank ltdsatara,0.0,26.98122262,0.0,6.447929483032433e-05,26.98122262,Net Receiver
quilon coop urban bank,0.0,3.8190415,0.0,9.126684372902003e-06,3.8190415,Net Receiver
neyyattinkara coop urban bank,0.0,0.02685,0.0,6.416570110914448e-08,0.02685,Net Receiver
nedumangad cooperative urban bank,0.0,0.0416379,0.0,9.950558831331273e-08,0.0416379,Net Receiver
navabharat cooperative urban bank,0.0,0.1517434,0.0,3.626339534333465e-07,0.1517434,Net Receiver
the vishakhapatnam,0.0,27.90213869,0.0,6.668008534407583e-05,27.90213869,Net Receiver
the vaniyambadi town coop bank,0.0,0.0957121,0.0,2.287312477142848e-07,0.0957121,Net Receiver
bilaspur nagrik sahakari bank,0.0,2.19093581,0.0,5.235863401630591e-06,2.19093581,Net Receiver
